avg_rating,geek_rating,num_voters,rank,release_date,title,url
7.34,6.017,529.0,2190,2013,Infection: Humanity's Last Gasp,/boardgame/142854/infection-humanitys-last-gasp
7.34,6.016,537.0,2191,2018,Prehistory,/boardgame/234948/prehistory
6.67,6.016,1047.0,2192,2002,Dschunke,/boardgame/3234/dschunke
6.7,6.016,1010.0,2193,2008,Comuni,/boardgame/37231/comuni
6.77,6.016,1145.0,2194,1989,Advanced Heroquest,/boardgame/1758/advanced-heroquest
7.39,6.016,544.0,2195,2005,Federation Commander: Klingon Border,/boardgame/19854/federation-commander-klingon-border
6.74,6.016,941.0,2196,2008,Jet Set,/boardgame/38872/jet-set
8.21,6.015,335.0,2197,2016,Conflict of Heroes: Guadalcanal – The Pacific 1942,/boardgame/68076/conflict-heroes-guadalcanal-pacific-1942
7.73,6.015,681.0,2198,2019,HATE,/boardgame/233868/hate
8.02,6.015,487.0,2199,2019,Zombicide: Invader,/boardgame/248065/zombicide-invader
6.73,6.015,1101.0,2200,2015,Spaceteam,/boardgame/184491/spaceteam
7.04,5.994,651.0,2288,2013,7 Ronin,/boardgame/154173/7-ronin
6.53,5.993,1317.0,2289,2015,Parfum,/boardgame/172546/parfum
7.85,5.993,359.0,2290,2015,Hoplomachus: Origins,/boardgame/176524/hoplomachus-origins
7.32,5.993,483.0,2291,2015,Lignum,/boardgame/174155/lignum
7.82,5.993,374.0,2292,2000,Ukraine '43,/boardgame/3263/ukraine-43
6.59,5.992,1104.0,2293,2009,Qwirkle Cubes,/boardgame/39813/qwirkle-cubes
7.56,5.992,462.0,2294,2006,Hordes,/boardgame/19679/hordes
7.87,5.992,441.0,2295,2017,HEXplore It: The Valley of the Dead King,/boardgame/214484/hexplore-it-valley-dead-king
7.18,5.992,642.0,2296,2017,A Game of Thrones: Catan – Brotherhood of the Watch,/boardgame/229218/game-thrones-catan-brotherhood-watch
6.38,5.992,1702.0,2297,2006,Khronos,/boardgame/25674/khronos
6.73,5.991,872.0,2298,2010,Railways of the World: The Card Game,/boardgame/68228/railways-world-card-game
6.55,5.991,1296.0,2299,2010,Masques,/boardgame/65673/masques
6.15,5.991,6116.0,2300,1996,Kill Doctor Lucky,/boardgame/257/kill-doctor-lucky
6.92,5.948,616.0,2488,2005,Wellington,/boardgame/11265/wellington
8.41,5.947,232.0,2489,2016,1822: The Railways of Great Britain,/boardgame/193867/1822-railways-great-britain
6.69,5.947,770.0,2490,2008,Municipium,/boardgame/29410/municipium
7.52,5.947,406.0,2491,2009,Malifaux,/boardgame/52328/malifaux
6.86,5.947,680.0,2492,2019,Corinth,/boardgame/269725/corinth
7.57,5.947,430.0,2493,2016,Aventuria: Adventure Card Game,/boardgame/190400/aventuria-adventure-card-game
7.66,5.947,405.0,2494,2018,The King's Guild,/boardgame/206327/kings-guild
8.41,5.946,293.0,2495,2018,Skies Above the Reich,/boardgame/191612/skies-above-reich
6.12,5.881,4350.0,2823,2002,Star Munchkin,/boardgame/4095/star-munchkin
7.67,5.881,435.0,2824,2015,2GM Tactics,/boardgame/173536/2gm-tactics
6.32,5.881,1282.0,2825,2008,The Stars Are Right,/boardgame/37696/stars-are-right
7.19,5.881,388.0,2826,1969,Lines of Action,/boardgame/3406/lines-action
8.03,5.881,263.0,2827,2018,Pavlov's House,/boardgame/219101/pavlovs-house
6.4,5.881,990.0,2828,2017,Fast Forward: FORTRESS,/boardgame/231665/fast-forward-fortress
6.26,5.88,1871.0,2829,2008,Munchkin Booty,/boardgame/31920/munchkin-booty
6.57,5.88,792.0,2830,2010,Pocket Battles: Elves vs. Orcs,/boardgame/66081/pocket-battles-elves-vs-orcs
6.14,5.88,3081.0,2831,2003,Age of Mythology: The Boardgame,/boardgame/6707/age-mythology-boardgame
6.39,5.88,1084.0,2832,1991,Valley of the Mammoths,/boardgame/2535/valley-mammoths
6.18,5.88,1739.0,2833,1999,Elk Fest,/boardgame/403/elk-fest
7.35,5.88,365.0,2834,1990,Carrier,/boardgame/1679/carrier
6.2,5.879,1619.0,2835,2003,Dracula,/boardgame/7804/dracula
7.01,5.879,472.0,2836,2019,Pandemic: Rapid Response,/boardgame/280789/pandemic-rapid-response
6.48,5.879,829.0,2837,2008,Big Points,/boardgame/34004/big-points
6.61,5.879,735.0,2838,2016,Histrio,/boardgame/182120/histrio
6.86,5.878,534.0,2839,2013,Hegemonic,/boardgame/92666/hegemonic
7.33,5.878,341.0,2840,1998,The Extraordinary Adventures of Baron Munchausen,/boardgame/2470/extraordinary-adventures-baron-munchausen
7.19,5.878,384.0,2841,2015,Cosmic Run,/boardgame/171110/cosmic-run
6.6,5.878,812.0,2842,2012,Sheepland,/boardgame/123576/sheepland
6.87,5.913,557.0,2662,2017,Indulgence,/boardgame/215308/indulgence
6.92,5.913,625.0,2663,2016,Burger Up,/boardgame/186701/burger
6.82,5.913,666.0,2664,1981,Cry Havoc,/boardgame/1323/cry-havoc
6.7,5.912,704.0,2665,2009,First Orchard,/boardgame/41302/first-orchard
6.61,5.912,857.0,2666,2004,Early American Chrononauts,/boardgame/9825/early-american-chrononauts
7.98,5.912,293.0,2667,2011,Saga,/boardgame/101865/saga
6.81,5.912,591.0,2668,2014,Cubist,/boardgame/147431/cubist
7.59,5.912,333.0,2669,2005,Triumph of Chaos,/boardgame/15826/triumph-chaos
6.83,5.911,589.0,2670,2015,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,/boardgame/173319/lost-legacy-second-chronicle-vorpal-sword-whitegol
7.08,5.911,466.0,2671,2015,Survive: Space Attack!,/boardgame/177147/survive-space-attack
6.91,5.911,612.0,2672,2015,Quartz,/boardgame/172881/quartz
6.59,5.911,837.0,2673,2013,Ultimate Werewolf: Inquisition,/boardgame/140457/ultimate-werewolf-inquisition
7.23,5.911,412.0,2674,2016,Quartermaster General: Victory or Death – The Peloponnesian War,/boardgame/195227/quartermaster-general-victory-or-death-peloponnesi
8.68,5.911,267.0,2675,2018,Shadows of Brimstone: Forbidden Fortress,/boardgame/212346/shadows-brimstone-forbidden-fortress
6.9,5.91,539.0,2676,2018,Roll to the Top!,/boardgame/240225/roll-top
6.49,5.91,1011.0,2677,2013,Luchador! Mexican Wrestling Dice,/boardgame/143075/luchador-mexican-wrestling-dice
6.35,5.91,1432.0,2678,1994,Pylos,/boardgame/1419/pylos
7.43,5.91,508.0,2679,2017,Lobotomy,/boardgame/173805/lobotomy
7.26,5.91,388.0,2680,2012,Nightfall: The Coldest War,/boardgame/113927/nightfall-coldest-war
6.45,5.91,1004.0,2681,2012,"Goblins, Inc.",/boardgame/110524/goblins-inc
6.22,5.928,2728.0,2584,1965,Nuclear War,/boardgame/713/nuclear-war
6.41,5.928,1135.0,2585,2008,Cities,/boardgame/38657/cities
6.38,5.928,1325.0,2586,2002,Nautilus,/boardgame/3154/nautilus
6.44,5.927,1202.0,2587,2009,Pocket Battles: Celts vs. Romans,/boardgame/42898/pocket-battles-celts-vs-romans
6.55,5.927,912.0,2588,2014,Rattlebones,/boardgame/150146/rattlebones
7.28,5.927,438.0,2589,2001,Reds! The Russian Civil War 1918-1921,/boardgame/2998/reds-russian-civil-war-1918-1921
6.75,5.927,686.0,2590,2010,Moongha Invaders: Mad Scientists and Atomic Monsters Attack the Earth!,/boardgame/64826/moongha-invaders-mad-scientists-and-atomic-monster
7.22,5.926,451.0,2591,2016,Agility,/boardgame/179933/agility
6.49,5.926,1037.0,2592,2016,The Dragon & Flagon,/boardgame/193840/dragon-flagon
6.22,5.926,1919.0,2593,2006,Great Wall of China,/boardgame/22198/great-wall-china
6.39,5.926,1263.0,2594,1999,Andromeda,/boardgame/141/andromeda
7.55,5.925,373.0,2595,2010,Tanto Cuore: Romantic Vacation,/boardgame/75448/tanto-cuore-romantic-vacation
7.89,5.925,310.0,2596,1999,Burma,/boardgame/1585/burma
6.08,5.925,6249.0,2597,1883,Othello,/boardgame/2389/othello
6.52,5.925,1014.0,2598,2012,Noah,/boardgame/116858/noah
6.49,5.925,1125.0,2599,1976,Starship Troopers,/boardgame/670/starship-troopers
8.42,5.925,239.0,2600,2011,Axis Empires: Totaler Krieg!,/boardgame/32989/axis-empires-totaler-krieg
6.94,5.868,450.0,2906,1989,1853,/boardgame/1493/1853
6.86,5.868,518.0,2907,2013,Super Fantasy: Ugly Snouts Assault,/boardgame/147747/super-fantasy-ugly-snouts-assault
6.65,5.867,619.0,2908,2018,Scarabya,/boardgame/244330/scarabya
6.62,5.867,682.0,2909,2008,Day & Night,/boardgame/35935/day-night
7.11,5.867,401.0,2910,2019,Getaway Driver,/boardgame/253719/getaway-driver
6.39,5.867,930.0,2911,2008,Penguin Party,/boardgame/56933/penguin-party
6.9,5.867,505.0,2912,2003,The Settlers of Zarahemla,/boardgame/6778/settlers-zarahemla
6.45,5.867,855.0,2913,1992,Alhambra: The Card Game,/boardgame/431/alhambra-card-game
6.88,5.867,533.0,2914,2010,Barbarossa,/boardgame/72809/barbarossa
6.41,5.867,919.0,2915,2010,Road Kill Rally,/boardgame/65225/road-kill-rally
6.11,5.866,2439.0,2916,2003,Dungeoneer: Tomb of the Lich Lord,/boardgame/5576/dungeoneer-tomb-lich-lord
6.99,5.866,463.0,2917,2017,Escape from 100 Million B.C.,/boardgame/206206/escape-100-million-bc
6.58,5.866,700.0,2918,2009,Sumeria,/boardgame/39832/sumeria
6.3,5.866,1149.0,2919,2014,Gaïa,/boardgame/163920/gaia
6.6,5.866,785.0,2920,1964,Midway,/boardgame/2250/midway
6.26,5.866,1188.0,2921,2003,Igloo Pop,/boardgame/8668/igloo-pop
6.2,5.866,1463.0,2922,2004,Caribbean,/boardgame/13301/caribbean
6.51,5.866,759.0,2923,2010,Zombie State: Diplomacy of the Dead,/boardgame/61484/zombie-state-diplomacy-dead
6.61,5.866,638.0,2924,2003,Smarty Party!,/boardgame/7062/smarty-party
6.98,5.853,393.0,3001,2017,Voodoo Prince,/boardgame/234248/voodoo-prince
7.31,5.852,339.0,3002,1983,Hell's Highway,/boardgame/2077/hells-highway
7.89,5.852,224.0,3003,1994,1841,/boardgame/1447/1841
7.22,5.852,337.0,3004,2014,Clinic,/boardgame/156840/clinic
6.71,5.852,529.0,3005,2012,Pluckin' Pairs,/boardgame/121041/pluckin-pairs
7.03,5.852,403.0,3006,2018,Tudor,/boardgame/219512/tudor
7.33,5.878,346.0,2843,2017,Rescue Polar Bears: Data & Temperature,/boardgame/229370/rescue-polar-bears-data-temperature
6.67,5.878,640.0,2844,2011,The Ares Project,/boardgame/65534/ares-project
7.89,5.877,281.0,2845,2013,The Dark Valley,/boardgame/66855/dark-valley
6.49,5.877,1071.0,2846,2005,Axis & Allies Miniatures,/boardgame/17970/axis-allies-miniatures
6.97,5.877,429.0,2847,2009,Kaigan,/boardgame/61458/kaigan
6.62,5.877,717.0,2848,2013,Nosferatu,/boardgame/137290/nosferatu
7.47,5.877,322.0,2849,1999,Totaler Krieg!,/boardgame/4258/totaler-krieg
7.0,5.877,511.0,2850,2016,Attack on Titan: Deck-Building Game,/boardgame/194230/attack-titan-deck-building-game
7.95,5.877,277.0,2851,1991,La Bataille des Quatre Bras,/boardgame/12896/la-bataille-des-quatre-bras
7.73,5.877,281.0,2852,2018,Dual Powers: Revolution 1917,/boardgame/241987/dual-powers-revolution-1917
7.98,5.877,236.0,2853,2015,Monikers: Shmonikers,/boardgame/179448/monikers-shmonikers
6.35,5.877,1031.0,2854,2007,Lascaux,/boardgame/30932/lascaux
7.89,5.876,251.0,2855,2001,Grant Takes Command,/boardgame/1821/grant-takes-command
6.35,5.876,1019.0,2856,2017,Deckscape: The Fate of London,/boardgame/230498/deckscape-fate-london
6.95,5.876,465.0,2857,2005,Siam,/boardgame/20782/siam
7.11,5.876,428.0,2858,2000,Warmaster,/boardgame/4985/warmaster
6.32,5.876,1146.0,2859,2008,Rock the Beat,/boardgame/37728/rock-beat
6.1,5.876,2474.0,2860,2002,Wooly Wars,/boardgame/3243/wooly-wars
6.53,5.876,796.0,2861,2017,10 Minute Heist: The Wizard's Tower,/boardgame/194789/10-minute-heist-wizards-tower
8.44,5.876,213.0,2862,2016,BattleCON: Trials of Indines,/boardgame/204728/battlecon-trials-indines
8.22,5.91,280.0,2682,2007,Case Blue,/boardgame/29285/case-blue
6.31,5.909,1681.0,2683,2010,Evolution: The Origin of Species,/boardgame/71021/evolution-origin-species
6.94,5.909,541.0,2684,2015,Bring Your Own Book,/boardgame/173441/bring-your-own-book
6.95,5.909,555.0,2685,2017,Arkham Noir: Case #1 – The Witch Cult Murders,/boardgame/225729/arkham-noir-case-1-witch-cult-murders
7.64,5.909,335.0,2686,2006,The Burning Blue,/boardgame/17394/burning-blue
6.49,5.909,1119.0,2687,2011,Star Trek Deck Building Game: The Next Generation,/boardgame/98242/star-trek-deck-building-game-next-generation
6.55,5.909,874.0,2688,2012,Atlantis Rising,/boardgame/92120/atlantis-rising
7.04,5.909,501.0,2689,2017,Ticket to Ride: First Journey (Europe),/boardgame/218208/ticket-ride-first-journey-europe
7.26,5.909,401.0,2690,2009,Time's Up! Academy,/boardgame/46158/times-academy
6.57,5.909,780.0,2691,2013,Bomb Squad,/boardgame/142267/bomb-squad
7.85,5.909,291.0,2692,2018,Dice Throne: Season Two – Gunslinger v. Samurai,/boardgame/266966/dice-throne-season-two-gunslinger-v-samurai
7.38,5.909,431.0,2693,2011,Dust Tactics: Revised Core Set,/boardgame/101786/dust-tactics-revised-core-set
7.66,5.908,321.0,2694,2016,Codex: Card-Time Strategy – Core Set,/boardgame/215437/codex-card-time-strategy-core-set
6.75,5.908,654.0,2695,2012,Empires of the Void,/boardgame/98347/empires-void
7.18,5.907,502.0,2696,2017,Space Explorers,/boardgame/235817/space-explorers
7.18,5.907,400.0,2697,2004,Tahuantinsuyu,/boardgame/11096/tahuantinsuyu
6.65,5.907,737.0,2698,2012,Mutant Meeples,/boardgame/109969/mutant-meeples
6.57,5.907,797.0,2699,2003,Magna Grecia,/boardgame/5419/magna-grecia
6.53,5.906,1036.0,2700,2003,Dungeons & Dragons Miniatures,/boardgame/7929/dungeons-dragons-miniatures
6.88,5.866,504.0,2925,2003,Lunar Rails,/boardgame/6663/lunar-rails
6.24,5.865,1310.0,2926,2007,Alchemist,/boardgame/27385/alchemist
6.91,5.865,491.0,2927,1994,Australian Rails,/boardgame/935/australian-rails
7.06,5.865,404.0,2928,2010,Animal Upon Animal: Balancing Bridge,/boardgame/84464/animal-upon-animal-balancing-bridge
6.27,5.864,1466.0,2929,2011,Dungeon Run,/boardgame/66424/dungeon-run
6.42,5.864,865.0,2930,2015,CVlizations,/boardgame/181494/cvlizations
6.66,5.863,637.0,2931,1982,Mhing,/boardgame/1452/mhing
6.87,5.863,464.0,2932,2013,Florenza: The Card Game,/boardgame/143484/florenza-card-game
6.33,5.862,1036.0,2933,2015,10' to Kill,/boardgame/174476/10-kill
7.15,5.862,384.0,2934,2011,Kulami,/boardgame/108831/kulami
6.9,5.862,454.0,2935,1998,Cosmic Eidex,/boardgame/1002/cosmic-eidex
6.65,5.862,653.0,2936,2017,Triplock,/boardgame/229791/triplock
8.42,5.861,216.0,2937,2018,Great War Commander,/boardgame/165967/great-war-commander
8.45,5.861,190.0,2938,2013,Stonewall Jackson's Way II,/boardgame/99358/stonewall-jacksons-way-ii
6.65,5.861,683.0,2939,1997,Twilight Imperium,/boardgame/24/twilight-imperium
6.61,5.861,649.0,2940,2014,Grog Island,/boardgame/163931/grog-island
6.7,5.861,555.0,2941,2008,Gambit 7,/boardgame/47046/gambit-7
6.28,5.861,1227.0,2942,2003,Anno 1503,/boardgame/8166/anno-1503
6.5,5.861,780.0,2943,2013,Friese's Landlord,/boardgame/147623/frieses-landlord
6.67,5.852,569.0,3007,2009,Masters of Venice,/boardgame/40276/masters-venice
6.51,5.852,715.0,3008,2009,Loco Motive,/boardgame/41052/loco-motive
7.29,5.851,316.0,3009,2018,TOKYO METRO,/boardgame/235344/tokyo-metro
6.38,5.851,1031.0,3010,1939,Canasta,/boardgame/17104/canasta
7.66,5.851,291.0,3011,2008,Lock 'n Load Tactical: Day of Heroes,/boardgame/25727/lock-n-load-tactical-day-heroes
7.33,5.851,307.0,3012,2016,High Treason: The Trial of Louis Riel,/boardgame/197072/high-treason-trial-louis-riel
6.89,5.851,450.0,3013,2014,Quarriors! Light vs. Dark,/boardgame/155702/quarriors-light-vs-dark
6.87,5.851,492.0,3014,2016,Snowblind: Race for the Pole,/boardgame/181523/snowblind-race-pole
6.54,5.851,677.0,3015,2004,Tanz der Hornochsen!,/boardgame/13005/tanz-der-hornochsen
6.11,5.851,2602.0,3016,2012,Cthulhu Fluxx,/boardgame/122159/cthulhu-fluxx
6.38,5.851,861.0,3017,2008,Start Player,/boardgame/38318/start-player
6.5,5.85,718.0,3018,2011,Feudality,/boardgame/99312/feudality
6.99,5.85,396.0,3019,2010,Time's Up! Family,/boardgame/88126/times-family
6.14,5.85,1783.0,3020,2009,Arcana,/boardgame/45134/arcana
6.54,5.85,745.0,3021,2016,Martians: A Story of Civilization,/boardgame/192673/martians-story-civilization
7.02,5.85,455.0,3022,2016,Magic: The Gathering – Arena of the Planeswalkers: Shadows over Innistrad,/boardgame/203204/magic-gathering-arena-planeswalkers-shadows-over-i
7.09,5.849,371.0,3023,2005,Western Town,/boardgame/19358/western-town
6.83,5.849,492.0,3024,2014,Strife: Legacy of the Eternals,/boardgame/159632/strife-legacy-eternals
6.97,5.837,397.0,3101,2017,Carthago: Merchants & Guilds,/boardgame/233006/carthago-merchants-guilds
7.73,5.837,242.0,3102,2006,Gustav Adolf the Great: With God and Victorious Arms,/boardgame/18746/gustav-adolf-great-god-and-victorious-arms
6.73,5.836,511.0,3103,2003,Le Passe-Trappe,/boardgame/12171/le-passe-trappe
7.1,5.836,462.0,3104,2018,Dark Souls: The Card Game,/boardgame/242667/dark-souls-card-game
6.52,5.836,647.0,3105,2011,Upon a Salty Ocean,/boardgame/97273/upon-salty-ocean
7.47,5.836,563.0,3106,2018,Valhalla,/boardgame/237211/valhalla
7.0,5.836,516.0,3107,2018,The Faceless,/boardgame/238164/faceless
6.92,5.876,505.0,2863,2000,Twilight Imperium (Second Edition),/boardgame/26055/twilight-imperium-second-edition
6.59,5.876,704.0,2864,2014,Sultaniya,/boardgame/145012/sultaniya
7.22,5.875,434.0,2865,2016,The Red Dragon Inn: Battle for Greyport,/boardgame/193668/red-dragon-inn-battle-greyport
6.25,5.875,1341.0,2866,2006,California,/boardgame/21464/california
6.32,5.875,1127.0,2867,2006,Times Square,/boardgame/22245/times-square
6.87,5.875,488.0,2868,2015,Biblios Dice,/boardgame/164506/biblios-dice
6.63,5.875,697.0,2869,2003,Maka Bana,/boardgame/8147/maka-bana
7.3,5.875,470.0,2870,2017,Summit: The Board Game,/boardgame/201186/summit-board-game
6.95,5.875,540.0,2871,2006,AT-43 Initiation Set: Operation Damocles,/boardgame/24878/43-initiation-set-operation-damocles
6.74,5.874,639.0,2872,1701,Hanafuda,/boardgame/5451/hanafuda
6.4,5.874,954.0,2873,2003,I Go!,/boardgame/8552/i-go
6.63,5.874,690.0,2874,2015,Exoplanets,/boardgame/163976/exoplanets
7.98,5.874,333.0,2875,2019,Volfyirion,/boardgame/258074/volfyirion
6.56,5.873,941.0,2876,1992,Articulate!,/boardgame/6541/articulate
6.98,5.873,475.0,2877,1988,Assault on Hoth: The Empire Strikes Back,/boardgame/3548/assault-hoth-empire-strikes-back
6.58,5.873,679.0,2878,2001,Flowerpower,/boardgame/1545/flowerpower
6.46,5.873,860.0,2879,2014,North Wind,/boardgame/153425/north-wind
6.78,5.873,609.0,2880,1942,Hex,/boardgame/4112/hex
6.76,5.872,563.0,2881,2012,Vampire Empire,/boardgame/128698/vampire-empire
7.28,5.872,406.0,2882,2013,Corporate America,/boardgame/125943/corporate-america
6.84,5.872,523.0,2883,2005,Men of Iron,/boardgame/14683/men-iron
6.77,5.861,610.0,2944,1430,Tarot,/boardgame/4505/tarot
6.54,5.861,752.0,2945,1992,Nuclear Proliferation,/boardgame/1212/nuclear-proliferation
6.52,5.861,720.0,2946,2004,Master Thieves,/boardgame/10947/master-thieves
6.48,5.861,748.0,2947,1980,Samarkand,/boardgame/364/samarkand
6.73,5.86,555.0,2948,2017,Santo Domingo,/boardgame/218995/santo-domingo
7.4,5.86,315.0,2949,1960,Bughouse Chess,/boardgame/14188/bughouse-chess
7.22,5.86,357.0,2950,2009,Martian Rails,/boardgame/42929/martian-rails
6.87,5.859,458.0,2951,2010,Elements,/boardgame/73313/elements
7.0,5.859,430.0,2952,2017,Welcome to Dino World,/boardgame/232524/welcome-dino-world
6.8,5.859,488.0,2953,2010,Zooloretto Junior,/boardgame/66120/zooloretto-junior
6.47,5.859,937.0,2954,2016,Last Friday,/boardgame/192927/last-friday
6.15,5.859,1663.0,2955,2015,"...and then, we held hands.",/boardgame/153999/and-then-we-held-hands
8.34,5.859,185.0,2956,2003,1844: Switzerland,/boardgame/7935/1844-switzerland
6.66,5.859,592.0,2957,2014,Sheep & Thief,/boardgame/167298/sheep-thief
6.69,5.859,623.0,2958,1979,Freedom in the Galaxy,/boardgame/1717/freedom-galaxy
6.52,5.859,719.0,2959,2014,Versailles,/boardgame/160561/versailles
6.58,5.859,669.0,2960,2017,Arena: For the Gods!,/boardgame/207753/arena-gods
7.39,5.859,337.0,2961,1976,Terrible Swift Sword: Battle of Gettysburg Game,/boardgame/3577/terrible-swift-sword-battle-gettysburg-game
6.78,5.849,483.0,3025,1999,Anno Domini: Erfindungen,/boardgame/3137/anno-domini-erfindungen
7.09,5.849,357.0,3026,2015,Texas Showdown,/boardgame/225482/texas-showdown
6.76,5.849,504.0,3027,2007,Origins:  How We Became Human,/boardgame/29256/origins-how-we-became-human
6.65,5.849,624.0,3028,1985,Orient Express,/boardgame/2363/orient-express
7.99,5.835,207.0,3108,2012,Saints in Armor,/boardgame/101682/saints-armor
6.93,5.835,409.0,3109,2004,Russian Rails,/boardgame/9617/russian-rails
6.0,5.835,20086.0,3110,2009,Cards Against Humanity,/boardgame/50381/cards-against-humanity
6.69,5.834,519.0,3111,2019,Second Chance,/boardgame/265683/second-chance
6.05,5.834,2817.0,3112,1998,Quiddler,/boardgame/339/quiddler
7.37,5.834,290.0,3113,2013,No Retreat! The North African Front,/boardgame/120669/no-retreat-north-african-front
7.27,5.834,335.0,3114,2011,Fief,/boardgame/107704/fief
6.52,5.834,657.0,3115,2005,Bolide,/boardgame/20865/bolide
6.44,5.834,735.0,3116,2011,Undermining,/boardgame/63167/undermining
7.25,5.834,320.0,3117,2017,Xi'an,/boardgame/234828/xi
7.04,5.834,376.0,3118,2012,Revolver 2: Last Stand at Malpaso,/boardgame/128733/revolver-2-last-stand-malpaso
6.29,5.834,943.0,3119,2011,Artus,/boardgame/92643/artus
6.57,5.833,607.0,3120,2013,Salmon Run,/boardgame/129820/salmon-run
6.0,5.833,5756.0,3121,2007,Zombie Fluxx,/boardgame/29387/zombie-fluxx
7.34,5.833,428.0,3122,2015,Secrets of the Lost Tomb,/boardgame/150484/secrets-lost-tomb
6.99,5.833,384.0,3123,2009,Mamma Mia! Plus,/boardgame/41239/mamma-mia-plus
6.47,5.833,748.0,3124,2001,Lupus in Tabula,/boardgame/63539/lupus-tabula
6.06,5.872,4454.0,2884,2008,Monty Python Fluxx,/boardgame/36345/monty-python-fluxx
